_time,EC,Humidity_percent,PH,Temperature_C,WaterTemp_C
2023-10-26 22:05:02.449000+00:00,0.41,60.1,7.32,24.3,20.94
2023-10-26 22:10:09.989000+00:00,0.44,60.5,7.31,24.4,20.94
2023-10-26 22:15:17.772000+00:00,0.41,60.4,7.31,24.3,20.94
2023-10-26 22:20:30.229000+00:00,0.41,60.3,7.31,24.4,21
2023-10-26 22:25:38.145000+00:00,0.41,60.1,7.32,24.3,20.94
2023-10-26 22:30:46.414000+00:00,0.41,60.1,7.31,24.3,20.94
2023-10-26 22:35:54.188000+00:00,0.44,60.3,7.3,24.3,20.94
2023-10-26 22:41:05.888000+00:00,0.44,60.3,7.31,24.4,21
2023-10-26 22:46:13.501000+00:00,0.41,60.3,7.32,24.4,20.94
2023-10-26 22:51:21.813000+00:00,0.41,59.9,7.31,24.4,20.87
2023-10-26 22:56:30.250000+00:00,0.41,60,7.31,24.4,20.94
2023-10-26 23:01:38.956000+00:00,0.44,60.4,7.31,24.4,20.94
2023-10-26 23:06:45.900000+00:00,0.38,59.9,7.4,24.4,21.19
2023-10-26 23:11:53.089000+00:00,0.41,59.9,7.41,24.3,21.25
2023-10-26 23:17:00.146000+00:00,0.38,60.2,7.39,24.3,21.25
2023-10-26 23:22:12.804000+00:00,0.38,60,7.39,24.3,21.25
2023-10-26 23:27:20.303000+00:00,0.41,60.1,7.38,24.3,21.25
2023-10-26 23:32:28.353000+00:00,0.41,60.2,7.39,24.3,21.31
2023-10-26 23:37:35.591000+00:00,0.41,60,7.4,24.3,21.25
2023-10-26 23:42:43.308000+00:00,0.41,60.1,7.4,24.3,21.25
2023-10-26 23:47:55.500000+00:00,0.41,59.9,7.39,24.4,21.25
2023-10-26 23:53:02.830000+00:00,0.41,60.3,7.37,24.3,21.25
2023-10-26 23:58:11.084000+00:00,0.41,60.2,7.39,24.3,21.25
2023-10-27 00:03:18.867000+00:00,0.41,60.6,7.38,24.3,21.19
2023-10-27 00:08:25.948000+00:00,0.44,60.3,7.37,24.3,21.19
2023-10-27 00:13:37.712000+00:00,0.41,60,7.36,24.3,21.12
2023-10-27 00:18:45.469000+00:00,0.41,60.2,7.37,24.3,21.25
2023-10-27 00:23:52.902000+00:00,0.41,60.3,7.38,24.3,21.19
2023-10-27 00:29:00.692000+00:00,0.41,60.4,7.37,24.3,21.19
2023-10-27 00:34:08.564000+00:00,0.41,60.2,7.37,24.4,21.12
2023-10-27 00:39:20.621000+00:00,0.38,60,7.37,24.3,21.19
2023-10-27 00:44:28.717000+00:00,0.44,59.8,7.37,24.4,21.19
2023-10-27 00:49:36.254000+00:00,0.41,59.5,7.37,24.4,21.25
2023-10-27 00:54:43.488000+00:00,0.38,60.6,7.37,24.4,21.12
2023-10-27 00:59:50.364000+00:00,0.41,60.4,7.36,24.5,21.12
2023-10-27 01:05:02.082000+00:00,0.41,60,7.36,24.4,21.25
2023-10-27 01:10:09.822000+00:00,0.38,60.6,7.37,24.3,21.19
2023-10-27 01:15:17.556000+00:00,0.38,60.9,7.37,24.2,21.12
2023-10-27 01:20:42.918000+00:00,0.38,61.6,7.37,24,21.19
2023-10-27 01:25:59.828000+00:00,0.38,62.4,7.35,23.9,21.12
2023-10-27 01:31:08.051000+00:00,0.38,62.9,7.38,23.8,21.19
2023-10-27 01:36:16.720000+00:00,0.41,62.8,7.36,23.7,21.12
2023-10-27 01:41:24.438000+00:00,0.38,63.3,7.37,23.7,21.19
2023-10-27 01:46:36.788000+00:00,0.38,63.3,7.37,23.6,21.25
2023-10-27 01:51:44.093000+00:00,0.38,64,7.36,23.6,21.12
2023-10-27 01:56:51.032000+00:00,0.38,64,7.37,23.6,21.19
2023-10-27 02:01:59.619000+00:00,0.38,64.6,7.37,23.5,21.12
2023-10-27 02:07:13.014000+00:00,0.38,65.1,7.37,23.4,21.12
2023-10-27 02:12:20.800000+00:00,0.38,64.3,7.36,23.5,21.19
2023-10-27 02:17:28.608000+00:00,0.41,64.3,7.37,23.6,21.19
2023-10-27 02:22:36.338000+00:00,0.38,64.7,7.36,23.5,21.12
2023-10-27 02:27:48.259000+00:00,0.38,64.6,7.35,23.5,21.12
2023-10-27 02:32:55.979000+00:00,0.41,65.2,7.37,23.4,21.12
2023-10-27 02:38:03.208000+00:00,0.38,65.1,7.35,23.4,21.12
2023-10-27 02:43:10.473000+00:00,0.38,65.5,7.35,23.3,21.12
2023-10-27 02:48:23.089000+00:00,0.41,65.4,7.36,23.3,21.12
2023-10-27 02:53:30.508000+00:00,0.38,65.7,7.35,23.2,21.12
2023-10-27 02:58:38.114000+00:00,0.38,66.2,7.34,23.2,21.12
2023-10-27 03:03:45.340000+00:00,0.38,66.1,7.35,23.1,21.12
2023-10-27 03:08:52.816000+00:00,0.41,66.3,7.35,23.2,21.12
2023-10-27 03:14:01.329000+00:00,0.35,65.9,7.34,23.2,21.19
2023-10-27 03:19:08.615000+00:00,0.38,66.3,7.35,23.1,21.12
2023-10-27 03:24:20.421000+00:00,0.41,66.3,7.33,23.1,21.12
2023-10-27 03:29:28.231000+00:00,0.38,66.3,7.33,23.1,21.12
2023-10-27 03:34:35.476000+00:00,0.38,66.2,7.34,23.1,21.25
2023-10-27 03:39:43.934000+00:00,0.38,67.9,7.35,23,21.19
2023-10-27 03:44:56.136000+00:00,0.38,66.8,7.35,23,21.12
2023-10-27 03:50:03.669000+00:00,0.38,66.5,7.35,23,21.06
2023-10-27 03:55:10.869000+00:00,0.38,66.7,7.35,23,21.06
2023-10-27 04:00:19.030000+00:00,0.38,66.1,7.35,23.1,21.06
2023-10-27 04:05:32.313000+00:00,0.38,66.7,7.36,23,21.06
2023-10-27 04:10:39.358000+00:00,0.38,66.3,7.35,23,21.06
2023-10-27 04:15:47.400000+00:00,0.38,66.8,7.35,23,21.19
2023-10-27 04:20:55.204000+00:00,0.38,66.5,7.37,23.1,21.12
2023-10-27 04:26:07.149000+00:00,0.38,66.2,7.37,23.1,21.06
2023-10-27 04:31:15.128000+00:00,0.38,66.5,7.37,23,21.06
2023-10-27 04:36:22.345000+00:00,0.38,66.4,7.36,23,21.06
2023-10-27 04:41:32.227000+00:00,0.38,66.4,7.37,23,21.06
2023-10-27 04:46:43.747000+00:00,0.41,66.1,7.38,23,21.06
2023-10-27 04:51:51.378000+00:00,0.38,65.9,7.37,23,21
2023-10-27 04:56:58.476000+00:00,0.38,67,7.37,23,21.06
2023-10-27 05:02:05.605000+00:00,0.38,66.2,7.37,23,21.06
2023-10-27 05:07:13.698000+00:00,0.38,66,7.37,23,21.12
2023-10-27 05:12:24.536000+00:00,0.38,66.2,7.37,23,21
2023-10-27 05:17:36.412000+00:00,0.41,66.2,7.44,23,21.12
2023-10-27 05:22:43.877000+00:00,0.38,66.1,7.43,23,21.12
2023-10-27 05:27:51.610000+00:00,0.38,66.3,7.45,22.9,21.06
2023-10-27 05:32:58.541000+00:00,0.38,66.5,7.45,23,21.19
2023-10-27 05:38:10.945000+00:00,0.38,66.6,7.44,22.9,21.06
2023-10-27 05:43:18.231000+00:00,0.38,66.7,7.44,22.9,21.06
2023-10-27 05:48:25.674000+00:00,0.38,67,7.44,22.8,21.06
2023-10-27 05:53:33.156000+00:00,0.38,66.5,7.45,22.8,21.06
2023-10-27 05:58:45.383000+00:00,0.38,66.8,7.44,22.8,21.06
2023-10-27 06:03:52.818000+00:00,0.38,67.4,7.43,22.7,21.06
2023-10-27 06:09:01.720000+00:00,0.35,67.2,7.44,22.7,21.06
2023-10-27 06:14:09.009000+00:00,0.38,67.8,7.43,22.7,21.06
2023-10-27 06:19:22.204000+00:00,0.38,67.1,7.44,22.8,21.12
2023-10-27 06:24:29.448000+00:00,0.38,67.8,7.42,22.8,21.06
2023-10-27 06:29:37.382000+00:00,0.38,67.7,7.42,22.8,21
2023-10-27 06:34:44.804000+00:00,0.35,67.8,7.43,22.8,21.12
2023-10-27 06:39:56.918000+00:00,0.38,67.6,7.43,22.8,21.06
2023-10-27 06:45:04.137000+00:00,0.38,67.6,7.44,22.6,21
2023-10-27 06:50:11.499000+00:00,0.35,67.7,7.43,22.6,21
2023-10-27 06:55:18.776000+00:00,0.35,68.2,7.43,22.6,21.06
2023-10-27 07:00:30.090000+00:00,0.38,67.9,7.44,22.6,21
2023-10-27 07:05:37.950000+00:00,0.38,67.8,7.43,22.6,21
2023-10-27 07:10:45.687000+00:00,0.38,68.2,7.43,22.5,21.06
2023-10-27 07:15:57.457000+00:00,0.38,68,7.43,22.6,21
2023-10-27 07:21:04.374000+00:00,0.38,67.9,7.45,22.6,20.94
2023-10-27 07:26:11.609000+00:00,0.38,67.6,7.44,22.7,21
2023-10-27 07:31:20.301000+00:00,0.38,67.8,7.43,22.7,20.94
2023-10-27 07:36:31.263000+00:00,0.35,67.5,7.45,22.7,20.94
2023-10-27 07:41:39.310000+00:00,0.35,67.6,7.44,22.6,21
2023-10-27 07:46:47.315000+00:00,0.38,67.6,7.43,22.6,20.94
2023-10-27 07:51:54.232000+00:00,0.41,67.8,7.43,22.6,20.94
2023-10-27 07:57:06.860000+00:00,0.35,68,7.43,22.6,20.94
2023-10-27 08:02:14.056000+00:00,0.38,68.2,7.43,22.6,21
2023-10-27 08:07:22.425000+00:00,0.38,68.3,7.44,22.5,21
2023-10-27 08:12:30.269000+00:00,0.34,68.4,7.45,22.5,20.87
2023-10-27 08:17:43.271000+00:00,0.38,68.3,7.43,22.5,21
2023-10-27 08:22:51.748000+00:00,0.38,67.9,7.43,22.6,20.87
2023-10-27 08:27:58.259000+00:00,0.41,68,7.43,22.6,20.94
2023-10-27 08:33:05.926000+00:00,0.38,68.1,7.43,22.5,20.94
2023-10-27 08:38:17.868000+00:00,0.41,68.4,7.42,22.6,20.94
2023-10-27 08:43:25.342000+00:00,0.38,67.6,7.43,22.6,20.87
2023-10-27 08:48:33.229000+00:00,0.34,67.6,7.43,22.6,20.87
2023-10-27 08:53:40.280000+00:00,0.38,68.1,7.41,22.6,20.94
2023-10-27 08:58:51.929000+00:00,0.38,67.8,7.43,22.5,20.87
2023-10-27 09:03:59.791000+00:00,0.38,68.2,7.42,22.5,20.87
2023-10-27 09:09:07.469000+00:00,0.34,68.3,7.43,22.5,20.87
2023-10-27 09:14:14.559000+00:00,0.38,68.3,7.42,22.5,20.87
2023-10-27 09:19:27.799000+00:00,0.38,68.5,7.42,22.4,20.87
2023-10-27 09:24:35.734000+00:00,0.38,68.3,7.43,22.5,20.87
2023-10-27 09:29:43.059000+00:00,0.38,68.1,7.43,22.6,20.87
2023-10-27 09:34:50.286000+00:00,0.38,68,7.42,22.6,20.81
2023-10-27 09:40:03.518000+00:00,0.34,68.1,7.42,22.5,20.81
2023-10-27 09:45:12.611000+00:00,0.34,68.1,7.42,22.5,20.81
2023-10-27 09:50:19.639000+00:00,0.34,68.2,7.42,22.6,20.81
2023-10-27 09:55:26.981000+00:00,0.38,68.3,7.41,22.6,20.81
2023-10-27 10:00:37.317000+00:00,0.38,68,7.41,22.7,20.81
2023-10-27 10:05:45.068000+00:00,0.38,68,7.42,22.6,20.81
2023-10-27 10:10:52.068000+00:00,0.38,67.6,7.42,22.6,20.81
2023-10-27 10:15:59.717000+00:00,0.38,68.3,7.42,22.6,20.81
2023-10-27 10:21:10.393000+00:00,0.38,68.5,7.4,22.6,20.81
2023-10-27 10:26:18.624000+00:00,0.38,68.5,7.41,22.6,20.81
2023-10-27 10:31:26.598000+00:00,0.34,68,7.4,22.6,20.75
2023-10-27 10:36:34.850000+00:00,0.34,68.5,7.41,22.6,20.87
2023-10-27 10:41:46.436000+00:00,0.38,68.2,7.42,22.6,20.75
2023-10-27 10:46:54.279000+00:00,0.34,68.2,7.42,22.6,20.75
2023-10-27 10:52:01.838000+00:00,0.38,67.6,7.41,22.6,20.81
2023-10-27 10:57:09.056000+00:00,0.38,67.5,7.4,22.7,20.81
2023-10-27 11:02:20.144000+00:00,0.34,67.9,7.4,22.6,20.75
2023-10-27 11:07:27.858000+00:00,0.38,67.6,7.41,22.7,20.81
2023-10-27 11:12:34.951000+00:00,0.38,67.9,7.39,22.8,20.75
2023-10-27 11:17:43.051000+00:00,0.38,67.8,7.39,22.8,20.87
2023-10-27 11:22:54.775000+00:00,0.38,67.5,7.4,22.7,20.75
2023-10-27 11:28:02.371000+00:00,0.38,68.1,7.49,22.7,20.81
2023-10-27 11:33:09.742000+00:00,0.38,68.2,7.48,22.7,20.81
2023-10-27 11:38:17.747000+00:00,0.34,67.7,7.47,22.7,20.81
2023-10-27 11:43:28.946000+00:00,0.38,66.8,7.47,22.7,20.75
2023-10-27 11:48:37.002000+00:00,0.38,66.5,7.48,22.7,20.81
2023-10-27 11:53:44.630000+00:00,0.34,66.9,7.46,22.8,20.75
2023-10-27 11:58:52.041000+00:00,0.34,66.9,7.47,22.7,20.75
2023-10-27 12:04:03.829000+00:00,0.34,66.9,7.47,22.7,20.87
2023-10-27 12:09:11.775000+00:00,0.34,66.4,7.47,22.8,20.75
2023-10-27 12:14:18.758000+00:00,0.34,66.9,7.47,22.7,20.75
2023-10-27 12:19:26.581000+00:00,0.34,68.5,7.47,22.6,20.69
2023-10-27 12:24:39.815000+00:00,0.34,68.2,7.45,22.7,20.69
2023-10-27 12:29:47.464000+00:00,0.34,68.6,7.46,22.7,20.69
2023-10-27 12:34:54.688000+00:00,0.38,68.7,7.46,22.6,20.81
2023-10-27 12:40:02.437000+00:00,0.38,69.2,7.46,22.5,20.75
2023-10-27 12:45:15.095000+00:00,0.38,69.6,7.47,22.5,20.69
2023-10-27 12:50:22.773000+00:00,0.34,70,7.46,22.4,20.69
2023-10-27 12:55:30.037000+00:00,0.34,70.1,7.46,22.4,20.69
2023-10-27 13:00:37.367000+00:00,0.34,70,7.47,22.4,20.69
2023-10-27 13:05:49.799000+00:00,0.34,70.1,7.45,22.4,20.75
2023-10-27 13:10:58.234000+00:00,0.34,70.2,7.46,22.4,20.75
2023-10-27 13:16:07.491000+00:00,0.34,70.3,7.46,22.4,20.75
2023-10-27 13:21:18.843000+00:00,0.38,70.4,7.47,22.4,20.75
2023-10-27 13:26:27.983000+00:00,0.34,70.5,7.46,22.4,20.69
2023-10-27 13:31:35.980000+00:00,0.34,69.8,7.47,22.6,20.75
2023-10-27 13:36:43.743000+00:00,0.34,69.2,7.47,22.8,20.75
2023-10-27 13:41:56.264000+00:00,0.34,68.4,7.47,23,20.75
2023-10-27 13:47:05.801000+00:00,0.38,68,7.47,23.1,20.75
2023-10-27 13:52:14.480000+00:00,0.34,67.6,7.45,23.2,20.81
2023-10-27 13:57:23.099000+00:00,0.34,67.3,7.45,23.3,20.75
2023-10-27 14:02:36.054000+00:00,0.34,67,7.45,23.3,20.75
2023-10-27 14:07:43.969000+00:00,0.34,66.7,7.45,23.4,20.81
2023-10-27 14:12:51.978000+00:00,0.38,66.7,7.46,23.5,20.75
2023-10-27 14:18:00.259000+00:00,0.34,66.5,7.45,23.6,20.81
2023-10-27 14:23:13.452000+00:00,0.41,66.7,7.46,23.6,20.81
2023-10-27 14:28:21.907000+00:00,0.38,65.8,7.45,23.7,20.81
2023-10-27 14:33:29.780000+00:00,0.34,66,7.45,23.7,20.75
2023-10-27 14:38:37.591000+00:00,0.38,66.2,7.46,23.8,20.81
2023-10-27 14:43:50.086000+00:00,0.38,66.3,7.43,23.8,20.87
2023-10-27 14:48:58.983000+00:00,0.38,66.1,7.44,23.8,20.81
2023-10-27 14:54:07.199000+00:00,0.38,65.7,7.44,23.9,20.87
2023-10-27 14:59:18.164000+00:00,0.38,66.6,7.43,23.9,20.87
2023-10-27 15:04:31.364000+00:00,0.38,66,7.44,23.9,20.87
2023-10-27 15:09:38.779000+00:00,0.38,65.8,7.43,23.9,20.94
2023-10-27 15:14:45.975000+00:00,0.41,65.2,7.43,24,20.81
2023-10-27 15:19:53.719000+00:00,0.38,65,7.42,24.1,20.87
2023-10-27 15:25:05.713000+00:00,0.38,65.5,7.44,24,20.94
2023-10-27 15:30:13.515000+00:00,0.38,66.2,7.43,24,21
2023-10-27 15:35:20.806000+00:00,0.38,66,7.43,24,20.94
2023-10-27 15:40:28.519000+00:00,0.38,65.5,7.44,24.1,20.94
2023-10-27 15:45:40.528000+00:00,0.38,65.1,7.43,24.1,20.94
2023-10-27 15:50:48.486000+00:00,0.38,66.1,7.43,24.1,20.94
2023-10-27 15:55:55.568000+00:00,0.38,66.5,7.43,24.1,21
2023-10-27 16:01:03.218000+00:00,0.38,66.3,7.44,24.1,21
2023-10-27 16:06:16.934000+00:00,0.38,66.6,7.43,24.1,20.94
2023-10-27 16:11:24.459000+00:00,0.41,67,7.43,24.1,21.06
2023-10-27 16:16:32.705000+00:00,0.41,66.2,7.43,24.1,20.94
2023-10-27 16:21:40.478000+00:00,0.41,66.8,7.44,24.1,21
2023-10-27 16:26:53.291000+00:00,0.38,65.8,7.42,24.2,20.94
2023-10-27 16:32:01.820000+00:00,0.38,65.8,7.43,24.2,21
2023-10-27 16:37:09.359000+00:00,0.41,65.9,7.43,24.2,20.94
2023-10-27 16:42:16.938000+00:00,0.38,66.7,7.42,24.2,21.06
2023-10-27 16:47:27.027000+00:00,0.41,65,7.42,24.4,20.94
2023-10-27 16:52:35.068000+00:00,0.38,64.9,7.43,24.4,21
2023-10-27 16:57:42.546000+00:00,0.38,65.2,7.43,24.3,21
2023-10-27 17:02:50.126000+00:00,0.38,64.6,7.41,24.5,21.06
2023-10-27 17:07:59.581000+00:00,0.38,65.8,7.43,24.3,21.06
2023-10-27 17:13:07.565000+00:00,0.38,65.5,7.43,24.4,21
2023-10-27 17:18:15.223000+00:00,0.38,65.1,7.43,24.4,21
2023-10-27 17:23:22.712000+00:00,0.41,65.6,7.43,24.4,21
2023-10-27 17:28:30.629000+00:00,0.41,64.5,7.43,24.6,21
2023-10-27 17:33:42.276000+00:00,0.38,64.2,7.42,24.7,21.06
2023-10-27 17:38:50.018000+00:00,0.35,64,7.5,24.7,21.19
2023-10-27 17:43:57.279000+00:00,0.38,64.8,7.49,24.6,21.31
2023-10-27 17:49:05.578000+00:00,0.41,64.7,7.48,24.6,21.25
2023-10-27 17:54:16.641000+00:00,0.35,64.1,7.48,24.7,21.25
2023-10-27 17:59:24.808000+00:00,0.38,64.5,7.49,24.6,21.25
2023-10-27 18:04:33.312000+00:00,0.35,64.2,7.49,24.8,21.31
2023-10-27 18:09:40.939000+00:00,0.38,63.8,7.47,24.8,21.31
2023-10-27 18:14:53.695000+00:00,0.38,64,7.48,24.8,21.25
2023-10-27 18:20:01.716000+00:00,0.41,63.8,7.48,24.9,21.31
2023-10-27 18:25:10.112000+00:00,0.38,63.7,7.48,24.8,21.31
2023-10-27 18:30:17.830000+00:00,0.38,63.6,7.49,24.9,21.25
2023-10-27 18:35:30.531000+00:00,0.38,63.8,7.49,24.9,21.31
2023-10-27 18:40:38.686000+00:00,0.38,63.5,7.46,25,21.31
2023-10-27 18:45:48.029000+00:00,0.41,63.9,7.46,24.9,21.31
2023-10-27 18:50:56.185000+00:00,0.38,63.4,7.47,25,21.37
2023-10-27 18:56:08.912000+00:00,0.38,63.2,7.47,25.1,21.44
2023-10-27 19:01:16.640000+00:00,0.41,63,7.47,25.1,21.31
2023-10-27 19:06:24.617000+00:00,0.38,63.1,7.47,25.1,21.31
2023-10-27 19:11:32.569000+00:00,0.38,63.2,7.45,25.1,21.37
2023-10-27 19:16:44.373000+00:00,0.38,63.3,7.48,25.1,21.37
2023-10-27 19:21:52.758000+00:00,0.38,63,7.47,25.2,21.31
2023-10-27 19:27:01.316000+00:00,0.41,63.1,7.48,25.1,21.31
2023-10-27 19:32:09.710000+00:00,0.38,62.9,7.48,25.2,21.37
2023-10-27 19:37:22.060000+00:00,0.38,63.2,7.46,25.2,21.37
2023-10-27 19:42:29.375000+00:00,0.38,63.3,7.47,25.1,21.44
2023-10-27 19:47:38.088000+00:00,0.38,63.6,7.47,25.2,21.37
2023-10-27 19:52:45.807000+00:00,0.41,63.2,7.46,25.2,21.44
2023-10-27 19:57:58.460000+00:00,0.41,63.3,7.46,25.2,21.44
2023-10-27 20:03:06.433000+00:00,0.38,63,7.45,25.2,21.44
2023-10-27 20:08:14.367000+00:00,0.38,63,7.45,25.3,21.37
2023-10-27 20:13:22.683000+00:00,0.41,63,7.46,25.3,21.44
2023-10-27 20:18:35.844000+00:00,0.41,62.9,7.45,25.4,21.37
2023-10-27 20:23:44.457000+00:00,0.41,62.7,7.46,25.3,21.44
2023-10-27 20:28:52.350000+00:00,0.41,63,7.47,25.3,21.44
2023-10-27 20:34:00.009000+00:00,0.38,62.7,7.47,25.4,21.5
2023-10-27 20:39:12.845000+00:00,0.41,63,7.44,25.4,21.5
2023-10-27 20:44:21.022000+00:00,0.41,62.9,7.47,25.4,21.5
2023-10-27 20:49:28.589000+00:00,0.41,62.8,7.46,25.5,21.5
2023-10-27 20:54:36.389000+00:00,0.38,62.8,7.46,25.4,21.5
2023-10-27 20:59:47.457000+00:00,0.38,62.8,7.45,25.4,21.5
2023-10-27 21:04:55.438000+00:00,0.38,63,7.46,25.4,21.5
2023-10-27 21:10:03.780000+00:00,0.38,63.4,7.45,25.3,21.5
2023-10-27 21:15:11.355000+00:00,0.38,63.4,7.45,25.4,21.56
2023-10-27 21:20:23.960000+00:00,0.41,63.6,7.46,25.4,21.5
2023-10-27 21:25:31.689000+00:00,0.38,63.5,7.45,25.3,21.5
2023-10-27 21:30:39.753000+00:00,0.41,63.8,7.45,25.4,21.5
2023-10-27 21:35:47.571000+00:00,0.42,63.7,7.45,25.4,21.62
2023-10-27 21:40:58.980000+00:00,0.38,63.7,7.45,25.4,21.56
2023-10-27 21:46:06.530000+00:00,0.38,63.6,7.45,25.4,21.62
2023-10-27 21:51:14.631000+00:00,0.41,63.7,7.45,25.4,21.56
2023-10-27 21:56:23.358000+00:00,0.38,63.6,7.45,25.4,21.69
2023-10-27 22:01:35.676000+00:00,0.38,63.7,7.44,25.4,21.56
2023-10-27 22:06:42.915000+00:00,0.38,63.6,7.45,25.4,21.56
2023-10-27 22:11:50.963000+00:00,0.38,63.6,7.45,25.4,21.62
2023-10-27 22:16:58.328000+00:00,0.38,63.7,7.43,25.3,21.69
2023-10-27 22:22:11.652000+00:00,0.38,63.7,7.44,25.4,21.62
2023-10-27 22:27:20.386000+00:00,0.42,63.4,7.45,25.4,21.62
2023-10-27 22:32:28.408000+00:00,0.42,63.5,7.44,25.5,21.62
2023-10-27 22:37:36.639000+00:00,0.38,63.4,7.43,25.5,21.62
2023-10-27 22:42:47.520000+00:00,0.42,63.4,7.46,25.5,21.62
2023-10-27 22:47:55.379000+00:00,0.42,63.4,7.45,25.5,21.62
2023-10-27 22:53:03.563000+00:00,0.42,63.5,7.45,25.5,21.69
2023-10-27 22:58:11.158000+00:00,0.38,63.5,7.44,25.5,21.69
2023-10-27 23:03:24.135000+00:00,0.42,63.5,7.45,25.5,21.62
2023-10-27 23:08:31.865000+00:00,0.38,63.6,7.43,25.5,21.69
2023-10-27 23:13:39.568000+00:00,0.38,63.5,7.45,25.5,21.62
2023-10-27 23:18:46.450000+00:00,0.42,63.4,7.46,25.6,21.69
2023-10-27 23:23:58.728000+00:00,0.38,63.6,7.46,25.5,21.69
2023-10-27 23:29:06.588000+00:00,0.38,63.4,7.44,25.6,21.69
2023-10-27 23:34:14.479000+00:00,0.38,63.8,7.43,25.5,21.75
2023-10-27 23:39:23.359000+00:00,0.38,63.7,7.44,25.5,21.69
2023-10-27 23:44:36.579000+00:00,0.42,63.6,7.46,25.6,21.69
2023-10-27 23:49:44.534000+00:00,0.38,63.6,7.53,25.5,21.87
2023-10-27 23:54:52.029000+00:00,0.35,63.8,7.52,25.4,21.94
2023-10-27 23:59:59.978000+00:00,0.42,64.1,7.5,25.4,21.94
2023-10-28 00:05:11.265000+00:00,0.39,64.4,7.51,25.4,21.94
2023-10-28 00:10:18.911000+00:00,0.39,63.9,7.51,25.5,22
2023-10-28 00:15:27.089000+00:00,0.39,64.3,7.51,25.4,22
2023-10-28 00:20:35.110000+00:00,0.35,63.9,7.51,25.6,22
2023-10-28 00:25:47.900000+00:00,0.39,63.6,7.5,25.7,22
2023-10-28 00:30:54.865000+00:00,0.39,63.4,7.5,25.7,22
2023-10-28 00:36:03.189000+00:00,0.39,63.7,7.51,25.6,22
2023-10-28 00:41:10.990000+00:00,0.39,63.8,7.5,25.6,21.94
2023-10-28 00:46:23.759000+00:00,0.39,63.6,7.5,25.6,22.06
2023-10-28 00:51:32.200000+00:00,0.39,63.7,7.49,25.6,22.06
2023-10-28 00:56:40.156000+00:00,0.39,63.9,7.51,25.6,22.06
2023-10-28 01:01:47.249000+00:00,0.39,63.6,7.5,25.6,22.06
2023-10-28 01:07:00.444000+00:00,0.39,63.6,7.51,25.6,22.06
2023-10-28 01:12:09.469000+00:00,0.42,63.6,7.49,25.7,22.06
2023-10-28 01:17:24.670000+00:00,0.42,63.6,7.5,25.7,22
2023-10-28 01:22:34.548000+00:00,0.39,63.7,7.5,25.7,22
2023-10-28 01:27:50.217000+00:00,0.39,63.5,7.5,25.7,22
2023-10-28 01:32:58.236000+00:00,0.39,63.7,7.49,25.7,22.06
2023-10-28 01:38:06.088000+00:00,0.39,63.5,7.51,25.8,22
2023-10-28 01:43:13.167000+00:00,0.39,63.6,7.48,25.7,22
2023-10-28 01:48:26.431000+00:00,0.35,63.8,7.49,25.7,22
2023-10-28 01:53:34.409000+00:00,0.39,64.4,7.49,25.4,22.12
2023-10-28 01:58:42.637000+00:00,0.35,65.3,7.5,25.3,22
2023-10-28 02:03:54.260000+00:00,0.39,66,7.51,25.2,22.06
2023-10-28 02:09:03.009000+00:00,0.39,66.3,7.5,25.1,22.06
2023-10-28 02:14:11.118000+00:00,0.35,66.8,7.5,25,22.06
2023-10-28 02:19:23.762000+00:00,0.35,67.2,7.49,24.9,22.06
2023-10-28 02:24:32.067000+00:00,0.35,68.4,7.5,24.5,22.06
2023-10-28 02:29:39.952000+00:00,0.39,69.8,7.49,24.2,22.12
2023-10-28 02:34:58.221000+00:00,0.39,69.2,7.5,24.4,22.06
2023-10-28 02:40:05.873000+00:00,0.39,69.8,7.51,24.2,22.12
2023-10-28 02:45:13.372000+00:00,0.35,70.2,7.49,24.2,22.19
2023-10-28 02:50:21.360000+00:00,0.35,70,7.49,24.2,22.06
2023-10-28 02:55:34.770000+00:00,0.39,70,7.48,24.3,22.06
2023-10-28 03:00:42.865000+00:00,0.39,69.8,7.48,24.3,22.12
2023-10-28 03:05:51.302000+00:00,0.39,69.6,7.48,24.4,22.06
2023-10-28 03:11:03.087000+00:00,0.39,69.5,7.48,24.3,22.12
2023-10-28 03:16:11.228000+00:00,0.39,70.9,7.48,24.1,22.06
2023-10-28 03:21:18.572000+00:00,0.39,71.3,7.49,24,22.12
2023-10-28 03:26:30.202000+00:00,0.39,72.3,7.5,23.7,22.12
2023-10-28 03:31:37.708000+00:00,0.39,72,7.48,23.9,22.12
2023-10-28 03:36:45.549000+00:00,0.35,72.4,7.48,23.8,22.06
2023-10-28 03:41:53.854000+00:00,0.35,70.9,7.49,24.2,22.12
2023-10-28 03:47:06.815000+00:00,0.35,71.2,7.48,24,22.12
2023-10-28 03:52:14.667000+00:00,0.39,71.5,7.47,24.1,22.12
2023-10-28 03:57:21.888000+00:00,0.36,70.8,7.47,24.2,22.25
2023-10-28 04:02:32.815000+00:00,0.39,70.4,7.48,24.2,22.12
2023-10-28 04:07:47.019000+00:00,0.39,71.2,7.47,24,22.12
2023-10-28 04:12:57.151000+00:00,0.39,70.6,7.48,24.3,22.12
2023-10-28 04:18:05.088000+00:00,0.39,70.4,7.48,24.3,22.06
2023-10-28 04:23:17.685000+00:00,0.39,70.5,7.48,24.3,22.12
